A2W_APB_ID 0x00613277
IC0_WAKEUP_MASK 0xfffffffe
IC0_WAKEUP_RESET 0x10000000
IC0_WAKEUP_WIDTH 32
IC1_APB_ID 0x494e5445
IC1_BASE 0x7e002800
IC1_C 0x7e002800:RW
IC1_C_MASK 0x0000000f
IC1_C_RESET 0000000000
IC1CS IC1CS
IC1_C_WIDTH 4
IC1END IC1END
IC1_FORCE0 0x7e002840:RW
IC1_FORCE0_CLR 0x7e002850:RW
IC1_FORCE0_CLR_MASK 0xffffffff
IC1_FORCE0_CLR_RESET 0000000000
IC1_FORCE0_CLR_WIDTH 32
IC1_FORCE0_MASK 0xffffffff
IC1_FORCE0_RESET 0000000000
IC1_FORCE0_SET 0x7e002848:RW
IC1_FORCE0_SET_MASK 0xffffffff
IC1_FORCE0_SET_RESET 0000000000
IC1_FORCE0_SET_WIDTH 32
IC1_FORCE0_WIDTH 32
IC1_FORCE1 0x7e002844:RW
IC1_FORCE1_CLR 0x7e002854:RW
IC1_FORCE1_CLR_MASK 0xffffffff
IC1_FORCE1_CLR_RESET 0000000000
IC1_FORCE1_CLR_WIDTH 32
IC1_FORCE1_MASK 0xffffffff
IC1_FORCE1_RESET 0000000000
IC1_FORCE1_SET 0x7e00284c:RW
IC1_FORCE1_SET_MASK 0xffffffff
IC1_FORCE1_SET_RESET 0000000000
IC1_FORCE1_SET_WIDTH 32
IC1_FORCE1_WIDTH 32
IC_1 IC_1
IC1_MASK0 0x7e002810:RW
IC1_MASK0_MASK 0x77777777
IC1_MASK0_RESET 0000000000
IC1_MASK0_WIDTH 31
IC1_MASK1 0x7e002814:RW
IC1_MASK1_MASK 0x77777777
IC1_MASK1_RESET 0000000000
IC1_MASK1_WIDTH 31
IC1_MASK2 0x7e002818:RW
IC1_MASK2_MASK 0x77777777
IC1_MASK2_RESET 0000000000
IC1_MASK2_WIDTH 31
IC1_MASK3 0x7e00281c:RW
IC1_MASK3_MASK 0x77777777
IC1_MASK3_RESET 0000000000
IC1_MASK3_WIDTH 31
IC1_MASK4 0x7e002820:RW
IC1_MASK4_MASK 0x77777777
IC1_MASK4_RESET 0000000000
IC1_MASK4_WIDTH 31
IC1_MASK5 0x7e002824:RW
IC1_MASK5_MASK 0x77777777
IC1_MASK5_RESET 0000000000
IC1_MASK5_WIDTH 31
IC1_MASK6 0x7e002828:RW
IC1_MASK6_MASK 0x77777777
IC1_MASK6_RESET 0000000000
IC1_MASK6_WIDTH 31
IC1_MASK7 0x7e00282c:RW
IC1_MASK7_MASK 0x77777777
IC1_MASK7_RESET 0000000000
IC1_MASK7_WIDTH 31
IC1_PROFILE 0x7e002838:RW
IC1_PROFILE_MASK 0x0000ffff
IC1_PROFILE_WIDTH 16
IC1_S 0x7e002804:RO
IC1_S_MASK 0x073f073f
IC1_SRC0 0x7e002808:RO
IC1_SRC0_MASK 0xffffffff
IC1_SRC0_WIDTH 32
IC1_SRC1 0x7e00280c:RO
IC1_SRC1_MASK 0xffffffff
IC1_SRC1_WIDTH 32
IC1START IC1START
IC1_S_WIDTH 27
IC1_VADDR 0x7e002830:RW
IC1_VADDR_MASK 0xfffffe00
IC1_VADDR_RESET 0000000000
IC1_VADDR_WIDTH 32
IC1_WAKEUP 0x7e002834:RW
IC1_WAKEUP_MASK 0xfffffffe
IC1_WAKEUP_RESET 0x10000000
IC1_WAKEUP_WIDTH 32
IC IC
IC_MASK0 IC_MASK0
IC_VADDR IC_VADDR
IDCCFG IDCCFG
IDCCMD IDCCMD
IDCKEYHU IDCKEYHU
IDCKEYLU IDCKEYLU
IDCKSEL IDCKSEL
IDCLVWMC IDCLVWMC
IDCLVWMCU IDCLVWMCU
IDCMDID IDCMDID
IDCMDIDU IDCMDIDU
IFORCE0_0 IFORCE0_0
IFORCE0_1 IFORCE0_1
IFORCE1_0 IFORCE1_0
IFORCE1_1 IFORCE1_1
IMASK0_0 IMASK0_0
IMASK0_1 IMASK0_1
IMASK0 IMASK0
IMASK1_0 IMASK1_0
IMASK1_1 IMASK1_1
IMASK1 IMASK1
IMASK2_0 IMASK2_0
IMASK2_1 IMASK2_1
IMASK2 IMASK2
IMASK3_0 IMASK3_0
IMASK3_1 IMASK3_1
IMASK3 IMASK3
IMASK4_0 IMASK4_0
IMASK4_1 IMASK4_1
IMASK5_0 IMASK5_0
IMASK5_1 IMASK5_1
IMASK6_0 IMASK6_0
IMASK6_1 IMASK6_1
IMASK7_0 IMASK7_0
IMASK7_1 IMASK7_1
IMASKx_0 MACRO
IMASKx_1 MACRO
_INCLUDE_BCM2708_CHIP_REGISTER_MAP_H
INT_CTL_BASE_ADDR1 INT_CTL_BASE_ADDR1
INTERRUPT_3D INTERRUPT_3D
INTERRUPT_ADC INTERRUPT_ADC
INTERRUPT_CCP2 INTERRUPT_CCP2
INTERRUPT_CDP INTERRUPT_CDP
INTERRUPT_CODEC0 INTERRUPT_CODEC0
INTERRUPT_CODEC1 INTERRUPT_CODEC1
INTERRUPT_CODEC2 INTERRUPT_CODEC2
INTERRUPT_CRYPTO INTERRUPT_CRYPTO
INTERRUPT_CSI2 INTERRUPT_CSI2
INTERRUPT_DMA0 INTERRUPT_DMA0
INTERRUPT_DMA10 INTERRUPT_DMA10
INTERRUPT_DMA11 INTERRUPT_DMA11
INTERRUPT_DMA12 INTERRUPT_DMA12
INTERRUPT_DMA13 INTERRUPT_DMA13
INTERRUPT_DMA14 INTERRUPT_DMA14
INTERRUPT_DMA15 INTERRUPT_DMA15
INTERRUPT_DMA1 INTERRUPT_DMA1
INTERRUPT_DMA2 INTERRUPT_DMA2
INTERRUPT_DMA3 INTERRUPT_DMA3
INTERRUPT_DMA4 INTERRUPT_DMA4
INTERRUPT_DMA5 INTERRUPT_DMA5
INTERRUPT_DMA6 INTERRUPT_DMA6
INTERRUPT_DMA7 INTERRUPT_DMA7
INTERRUPT_DMA8 INTERRUPT_DMA8
INTERRUPT_DMA9 INTERRUPT_DMA9
INTERRUPT_DSI0 INTERRUPT_DSI0
INTERRUPT_DUMMY INTERRUPT_DUMMY
INTERRUPT_EXCEPTION_NUM INTERRUPT_EXCEPTION_NUM
INTERRUPT_EXCEPTION_OFFSET INTERRUPT_EXCEPTION_OFFSET
INTERRUPT_GPIO0 INTERRUPT_GPIO0
INTERRUPT_GPIO1 INTERRUPT_GPIO1
INTERRUPT_GPIO2 INTERRUPT_GPIO2
INTERRUPT_GPION INTERRUPT_GPION
INTERRUPT_HARDINT_NUM INTERRUPT_HARDINT_NUM
INTERRUPT_HARDINT_OFFSET INTERRUPT_HARDINT_OFFSET
INTERRUPT_HDMI0 INTERRUPT_HDMI0
INTERRUPT_HDMI1 INTERRUPT_HDMI1
INTERRUPT_HOSTINTERFACE INTERRUPT_HOSTINTERFACE
INTERRUPT_HOSTPORT INTERRUPT_HOSTPORT
INTERRUPT_HW_NUM INTERRUPT_HW_NUM
INTERRUPT_HW_OFFSET INTERRUPT_HW_OFFSET
INTERRUPT_I2C INTERRUPT_I2C
INTERRUPT_I2SPCM INTERRUPT_I2SPCM
INTERRUPT_ISP INTERRUPT_ISP
INTERRUPT_JPEG INTERRUPT_JPEG
INTERRUPT_MULTICORESYNC0 INTERRUPT_MULTICORESYNC0
INTERRUPT_MULTICORESYNC1 INTERRUPT_MULTICORESYNC1
INTERRUPT_MULTICORESYNC2 INTERRUPT_MULTICORESYNC2
INTERRUPT_MULTICORESYNC3 INTERRUPT_MULTICORESYNC3
INTERRUPT_PARALLELCAMERA INTERRUPT_PARALLELCAMERA
INTERRUPT_PIXELVALVE0 INTERRUPT_PIXELVALVE0
INTERRUPT_PIXELVALVE1 INTERRUPT_PIXELVALVE1
INTERRUPT_PLL INTERRUPT_PLL
INTERRUPT_SDCARDHOST INTERRUPT_SDCARDHOST
INTERRUPT_SDIO INTERRUPT_SDIO
INTERRUPT_SLIMBUS INTERRUPT_SLIMBUS
INTERRUPT_SMI INTERRUPT_SMI
INTERRUPT_SOFTINT_NUM INTERRUPT_SOFTINT_NUM
INTERRUPT_SOFTINT_OFFSET INTERRUPT_SOFTINT_OFFSET
INTERRUPT_SPARE1 INTERRUPT_SPARE1
INTERRUPT_SPARE2 INTERRUPT_SPARE2
INTERRUPT_SPARE3 INTERRUPT_SPARE3
INTERRUPT_SPARE4 INTERRUPT_SPARE4
INTERRUPT_SPARE5 INTERRUPT_SPARE5
INTERRUPT_SPI INTERRUPT_SPI
INTERRUPT_SW_NUM INTERRUPT_SW_NUM
INTERRUPT_SW_OFFSET INTERRUPT_SW_OFFSET
INTERRUPT_TIMER0 INTERRUPT_TIMER0
INTERRUPT_TIMER1 INTERRUPT_TIMER1
INTERRUPT_TIMER2 INTERRUPT_TIMER2
INTERRUPT_TIMER3 INTERRUPT_TIMER3
INTERRUPT_TRANSPOSER INTERRUPT_TRANSPOSER
INTERRUPT_UART INTERRUPT_UART
INTERRUPT_USB INTERRUPT_USB
INTERRUPT_VEC INTERRUPT_VEC
INTERRUPT_VECTOR_BASE INTERRUPT_VECTOR_BASE
INTERRUPT_VIDEOSCALER INTERRUPT_VIDEOSCALER
IPROFILE_0 IPROFILE_0
IPROFILE_1 IPROFILE_1
IS_0 IS_0
IS_1 IS_1
IS_ALIAS_COHERENT MACRO
IS_ALIAS_DIRECT MACRO
IS_ALIAS_NONALLOCATING MACRO
IS_ALIAS_NORMAL MACRO
IS_ALIAS_STREAMING MACRO
IS IS
ISP_APB_ID 0x20697370
ISP_BASE 0x7ea00000
ISP_RC 0x7ea00000:RW
ISP_RC_MASK 0xffffffff
ISP_RC_WIDTH 32
ISRC0_0 ISRC0_0
ISRC0_1 ISRC0_1
ISRC1_0 ISRC1_0
ISRC1_1 ISRC1_1
ISRC ISRC
IVADDR_0 IVADDR_0
IVADDR_1 IVADDR_1
IWAKEUP_0 IWAKEUP_0
IWAKEUP_1 IWAKEUP_1
JCBA JCBA
JCTRL_FLUSH JCTRL_FLUSH
JCTRL JCTRL
JCTRL_MODE JCTRL_MODE
JCTRL_RESET JCTRL_RESET
JCTRL_START JCTRL_START
JCTRL_STUFF JCTRL_STUFF
JDCCTRL_DCCOMP_MASK JDCCTRL_DCCOMP_MASK
JDCCTRL_DISDC JDCCTRL_DISDC
JDCCTRL JDCCTRL
JDCCTRL_SETDC MACRO
JHADDR JHADDR
JHADDR_TABLEF JHADDR_TABLEF
JHWDATA JHWDATA
JICST_CDONE JICST_CDONE
JICST_ERR JICST_ERR
JICST_INTCD JICST_INTCD
JICST_INTE JICST_INTE
JICST_INTM JICST_INTM
JICST_INTSD JICST_INTSD
JICST JICST
JICST_MARKER JICST_MARKER
JICST_SDONE JICST_SDONE
JMADDR JMADDR
JMCTRL_AC_TAB MACRO
JMCTRL_CMP MACRO
JMCTRL_DC_TAB MACRO
JMCTRL JMCTRL
JMCTRL_NUMCMP JMCTRL_NUMCMP
JMCTRL_UNUSED_BITS JMCTRL_UNUSED_BITS
JMOP JMOP
JMWDATA JMWDATA
JNCB JNCB
JNSB JNSB
JOADDR JOADDR
JOWDATA JOWDATA
JP_APB_ID 0x4a504547
JP_BASE 0x7e005000
JP_C0BA 0x7e00504c:RW
JP_C0S 0x7e005058:RW
JP_C0W 0x7e005064:RW
JP_C1BA 0x7e005050:RW
JP_C1S 0x7e00505c:RW
JP_C1W 0x7e005068:RW
JP_C2BA 0x7e005054:RW
JP_C2S 0x7e005060:RW
JP_C2W 0x7e00506c:RW
JP_CBA 0x7e005010:RW
JP_CTRL 0x7e005000:RW
JP_DCCTRL 0x7e00500c:RW
JP_HADDR 0x7e005028:RW
JP_HWDATA 0x7e00502c:RW
JP_ICST 0x7e005004:RW
JP_MADDR 0x7e005030:RW
JP_MCTRL 0x7e005008:RW
JP_MOP 0x7e005024:RW
JP_MWDATA 0x7e005034:RW
JP_NCB 0x7e005014:RW
JP_NSB 0x7e00501c:RW
JP_OADDR 0x7e005038:RW
JP_OWDATA 0x7e00503c:RW
JP_QADDR 0x7e005040:RW
JP_QCTRL 0x7e005048:RW
JP_QWDATA 0x7e005044:RW
JP_SBO 0x7e005020:RW
JP_SDA 0x7e005018:RW
JSBO JSBO
JSDA JSDA
L1_APB_ID 0x4c314343
L1_BASE 0x7ee02000
L1_D0_RD_HITS 0x7ee02140:RW
L1_D0_RD_HITS_MASK 0000000000
L1_D0_RD_HITS_WIDTH 0
L1_D0_RD_MISSES 0x7ee02148:RO
L1_D0_RD_MISSES_MASK 0000000000
L1_D0_RD_MISSES_WIDTH 0
L1_D0_RD_SNOOPS 0x7ee02144:RO
L1_D0_RD_SNOOPS_MASK 0000000000
L1_D0_RD_SNOOPS_WIDTH 0
L1_D0_RD_THRUS 0x7ee0214c:RO
L1_D0_RD_THRUS_MASK 0000000000
L1_D0_RD_THRUS_WIDTH 0
L1_D0_WBACKS 0x7ee02160:RO
L1_D0_WBACKS_MASK 0000000000
L1_D0_WBACKS_WIDTH 0
L1_D0_WR_HITS 0x7ee02150:RO
L1_D0_WR_HITS_MASK 0000000000
L1_D0_WR_HITS_WIDTH 0
L1_D0_WR_MISSES 0x7ee02158:RO
L1_D0_WR_MISSES_MASK 0000000000
L1_D0_WR_MISSES_WIDTH 0
L1_D0_WR_SNOOPS 0x7ee02154:RO
L1_D0_WR_SNOOPS_MASK 0000000000
L1_D0_WR_SNOOPS_WIDTH 0
L1_D0_WR_THRUS 0x7ee0215c:RO
L1_D0_WR_THRUS_MASK 0000000000
L1_D0_WR_THRUS_WIDTH 0
L1_D1_RD_HITS 0x7ee02180:RW
L1_D1_RD_HITS_MASK 0000000000
L1_D1_RD_HITS_WIDTH 0
L1_D1_RD_MISSES 0x7ee02188:RO
L1_D1_RD_MISSES_MASK 0000000000
L1_D1_RD_MISSES_WIDTH 0
L1_D1_RD_SNOOPS 0x7ee02184:RO
L1_D1_RD_SNOOPS_MASK 0000000000
L1_D1_RD_SNOOPS_WIDTH 0
L1_D1_RD_THRUS 0x7ee0218c:RO
L1_D1_RD_THRUS_MASK 0000000000
L1_D1_RD_THRUS_WIDTH 0
L1_D1_WBACKS 0x7ee021a0:RO
L1_D1_WBACKS_MASK 0000000000
L1_D1_WBACKS_WIDTH 0
L1_D1_WR_HITS 0x7ee02190:RO
L1_D1_WR_HITS_MASK 0000000000
L1_D1_WR_HITS_WIDTH 0
L1_D1_WR_MISSES 0x7ee02198:RO
L1_D1_WR_MISSES_MASK 0000000000
L1_D1_WR_MISSES_WIDTH 0
L1_D1_WR_SNOOPS 0x7ee02194:RO
L1_D1_WR_SNOOPS_MASK 0000000000
L1_D1_WR_SNOOPS_WIDTH 0
L1_D1_WR_THRUS 0x7ee0219c:RO
L1_D1_WR_THRUS_MASK 0000000000
L1_D1_WR_THRUS_WIDTH 0
L1_D_CONTROL 0x7ee02100:RW
L1_D_CONTROL_DC0_FLUSH_BITS 1:1
L1_D_CONTROL_DC0_FLUSH_CLR 0xfffffffd
L1_D_CONTROL_DC0_FLUSH_LSB 1
L1_D_CONTROL_DC0_FLUSH_MSB 1
L1_D_CONTROL_DC0_FLUSH_SET 0x00000002
L1_D_CONTROL_DC1_FLUSH_BITS 2:2
L1_D_CONTROL_DC1_FLUSH_CLR 0xfffffffb
L1_D_CONTROL_DC1_FLUSH_LSB 2
L1_D_CONTROL_DC1_FLUSH_MSB 2
L1_D_CONTROL_DC1_FLUSH_SET 0x00000004
L1_D_CONTROL_DC_DISABLE_BITS 0:0
L1_D_CONTROL_DC_DISABLE_CLR 0xfffffffe
L1_D_CONTROL_DC_DISABLE_LSB 0
L1_D_CONTROL_DC_DISABLE_MSB 0
L1_D_CONTROL_DC_DISABLE_SET 0x00000001
L1_D_CONTROL_DC_EN_STATS_BITS 3:3
L1_D_CONTROL_DC_EN_STATS_CLR 0xfffffff7
L1_D_CONTROL_DC_EN_STATS_LSB 3
L1_D_CONTROL_DC_EN_STATS_MSB 3
L1_D_CONTROL_DC_EN_STATS_SET 0x00000008
L1_D_CONTROL_MASK 0x0000000f
L1_D_CONTROL_RESET 0000000000
L1_D_CONTROL_WIDTH 4
L1_DESCRIPTION VC4-L1 control
L1_D_FLUSH_E 0x7ee02108:RW
L1_D_FLUSH_E_MASK 0x3fffffe0
L1_D_FLUSH_E_RESET 0x3fffffff
L1_D_FLUSH_E_WIDTH 30
L1_D_FLUSH_S 0x7ee02104:RW
L1_D_FLUSH_S_MASK 0x3fffffe0
L1_D_FLUSH_S_RESET 0000000000
L1_D_FLUSH_S_WIDTH 30
L1_D_PRIORITY 0x7ee0210c:RW
L1_D_PRIORITY_c0_l2_priority_BITS 3:0
L1_D_PRIORITY_c0_l2_priority_CLR 0xfffffff0
L1_D_PRIORITY_c0_l2_priority_LSB 0
L1_D_PRIORITY_c0_l2_priority_MSB 3
L1_D_PRIORITY_c0_l2_priority_SET 0x0000000f
L1_D_PRIORITY_c0_per_priority_BITS 11:8
L1_D_PRIORITY_c0_per_priority_CLR 0xfffff0ff
L1_D_PRIORITY_c0_per_priority_LSB 8
L1_D_PRIORITY_c0_per_priority_MSB 11
L1_D_PRIORITY_c0_per_priority_SET 0x00000f00
L1_D_PRIORITY_c0_uc_priority_BITS 7:4
L1_D_PRIORITY_c0_uc_priority_CLR 0xffffff0f
L1_D_PRIORITY_c0_uc_priority_LSB 4
L1_D_PRIORITY_c0_uc_priority_MSB 7
L1_D_PRIORITY_c0_uc_priority_SET 0x000000f0
L1_D_PRIORITY_c1_l2_priority_BITS 19:16
L1_D_PRIORITY_c1_l2_priority_CLR 0xfff0ffff
L1_D_PRIORITY_c1_l2_priority_LSB 16
L1_D_PRIORITY_c1_l2_priority_MSB 19
L1_D_PRIORITY_c1_l2_priority_SET 0x000f0000
L1_D_PRIORITY_c1_per_priority_BITS 27:24
L1_D_PRIORITY_c1_per_priority_CLR 0xf0ffffff
L1_D_PRIORITY_c1_per_priority_LSB 24
L1_D_PRIORITY_c1_per_priority_MSB 27
L1_D_PRIORITY_c1_per_priority_SET 0x0f000000
L1_D_PRIORITY_c1_uc_priority_BITS 23:20
L1_D_PRIORITY_c1_uc_priority_CLR 0xff0fffff
L1_D_PRIORITY_c1_uc_priority_LSB 20
L1_D_PRIORITY_c1_uc_priority_MSB 23
L1_D_PRIORITY_c1_uc_priority_SET 0x00f00000
L1_D_PRIORITY_MASK 0x0fff0fff
L1_D_PRIORITY_RESET 0000000000
L1_D_PRIORITY_WIDTH 28
L1_IC0_BP_HITS 0x7ee02048:RO
L1_IC0_BP_HITS_MASK 0000000000
L1_IC0_BP_HITS_WIDTH 0
L1_IC0_BP_MISSES 0x7ee0204c:RO
L1_IC0_BP_MISSES_MASK 0000000000
L1_IC0_BP_MISSES_WIDTH 0
L1_IC0_CONTROL 0x7ee02000:RW
L1_IC0_CONTROL_BP_DISABLE_BITS 3:3
L1_IC0_CONTROL_BP_DISABLE_CLR 0xfffffff7
L1_IC0_CONTROL_BP_DISABLE_LSB 3
L1_IC0_CONTROL_BP_DISABLE_MSB 3
L1_IC0_CONTROL_BP_DISABLE_SET 0x00000008
L1_IC0_CONTROL_DISABLE_BITS 0:0
L1_IC0_CONTROL_DISABLE_CLR 0xfffffffe
L1_IC0_CONTROL_DISABLE_LSB 0
L1_IC0_CONTROL_DISABLE_MSB 0
L1_IC0_CONTROL_DISABLE_SET 0x00000001
L1_IC0_CONTROL_DISABLE_VLINE_BITS 6:5
L1_IC0_CONTROL_DISABLE_VLINE_CLR 0xffffff9f
L1_IC0_CONTROL_DISABLE_VLINE_LSB 5
L1_IC0_CONTROL_DISABLE_VLINE_MSB 6
L1_IC0_CONTROL_DISABLE_VLINE_SET 0x00000060
L1_IC0_CONTROL_ENABLE_STATS_BITS 2:2
L1_IC0_CONTROL_ENABLE_STATS_CLR 0xfffffffb
L1_IC0_CONTROL_ENABLE_STATS_LSB 2
L1_IC0_CONTROL_ENABLE_STATS_MSB 2
L1_IC0_CONTROL_ENABLE_STATS_SET 0x00000004
L1_IC0_CONTROL_MASK 0x0000007f
L1_IC0_CONTROL_RAS_DISABLE_BITS 4:4
L1_IC0_CONTROL_RAS_DISABLE_CLR 0xffffffef
L1_IC0_CONTROL_RAS_DISABLE_LSB 4
L1_IC0_CONTROL_RAS_DISABLE_MSB 4
L1_IC0_CONTROL_RAS_DISABLE_SET 0x00000010
L1_IC0_CONTROL_RESET 0000000000
L1_IC0_CONTROL_START_FLUSH_BITS 1:1
L1_IC0_CONTROL_START_FLUSH_CLR 0xfffffffd
L1_IC0_CONTROL_START_FLUSH_LSB 1
L1_IC0_CONTROL_START_FLUSH_MSB 1
L1_IC0_CONTROL_START_FLUSH_SET 0x00000002
L1_IC0_CONTROL_WIDTH 7
L1_IC0_FLUSH_E 0x7ee0200c:RW
L1_IC0_FLUSH_E_MASK 0xffffffe0
L1_IC0_FLUSH_E_RESET 0xffffffff
L1_IC0_FLUSH_E_WIDTH 32
L1_IC0_FLUSH_S 0x7ee02008:RW
L1_IC0_FLUSH_S_MASK 0xffffffe0
L1_IC0_FLUSH_S_RESET 0000000000
L1_IC0_FLUSH_S_WIDTH 32
L1_IC0_PRIORITY 0x7ee02004:RW
L1_IC0_PRIORITY_IC0_APRIORITY0_BITS 3:0
L1_IC0_PRIORITY_IC0_APRIORITY0_CLR 0xfffffff0
L1_IC0_PRIORITY_IC0_APRIORITY0_LSB 0
L1_IC0_PRIORITY_IC0_APRIORITY0_MSB 3
L1_IC0_PRIORITY_IC0_APRIORITY0_SET 0x0000000f
L1_IC0_PRIORITY_IC0_APRIORITY1_BITS 7:4
L1_IC0_PRIORITY_IC0_APRIORITY1_CLR 0xffffff0f
L1_IC0_PRIORITY_IC0_APRIORITY1_LSB 4
L1_IC0_PRIORITY_IC0_APRIORITY1_MSB 7
L1_IC0_PRIORITY_IC0_APRIORITY1_SET 0x000000f0
L1_IC0_PRIORITY_IC0_APRIORITY2_BITS 11:8
L1_IC0_PRIORITY_IC0_APRIORITY2_CLR 0xfffff0ff
L1_IC0_PRIORITY_IC0_APRIORITY2_LSB 8
L1_IC0_PRIORITY_IC0_APRIORITY2_MSB 11
L1_IC0_PRIORITY_IC0_APRIORITY2_SET 0x00000f00
L1_IC0_PRIORITY_IC0_APRIORITY3_BITS 15:12
L1_IC0_PRIORITY_IC0_APRIORITY3_CLR 0xffff0fff
L1_IC0_PRIORITY_IC0_APRIORITY3_LSB 12
L1_IC0_PRIORITY_IC0_APRIORITY3_MSB 15
L1_IC0_PRIORITY_IC0_APRIORITY3_SET 0x0000f000
L1_IC0_PRIORITY_MASK 0x0000ffff
L1_IC0_PRIORITY_RESET 0x000034af
L1_IC0_PRIORITY_WIDTH 16
L1_IC0_RAS_POPS 0x7ee02054:RO
L1_IC0_RAS_POPS_MASK 0000000000
L1_IC0_RAS_POPS_WIDTH 0
L1_IC0_RAS_PUSHES 0x7ee02050:RO
L1_IC0_RAS_PUSHES_MASK 0000000000
L1_IC0_RAS_PUSHES_WIDTH 0
L1_IC0_RAS_UNDERFLOW 0x7ee02058:RO
L1_IC0_RAS_UNDERFLOW_MASK 0000000000
L1_IC0_RAS_UNDERFLOW_WIDTH 0
L1_IC0_RD_HITS 0x7ee02040:RW
L1_IC0_RD_HITS_MASK 0000000000
L1_IC0_RD_HITS_WIDTH 0
L1_IC0_RD_MISSES 0x7ee02044:RO
L1_IC0_RD_MISSES_MASK 0000000000
L1_IC0_RD_MISSES_WIDTH 0
L1_IC1_BP_HITS 0x7ee020c8:RO
L1_IC1_BP_HITS_MASK 0000000000
L1_IC1_BP_HITS_WIDTH 0
L1_IC1_BP_MISSES 0x7ee020cc:RO
L1_IC1_BP_MISSES_MASK 0000000000
L1_IC1_BP_MISSES_WIDTH 0
L1_IC1_CONTROL 0x7ee02080:RW
L1_IC1_CONTROL_BP_DISABLE_BITS 3:3
L1_IC1_CONTROL_BP_DISABLE_CLR 0xfffffff7
L1_IC1_CONTROL_BP_DISABLE_LSB 3
L1_IC1_CONTROL_BP_DISABLE_MSB 3
L1_IC1_CONTROL_BP_DISABLE_SET 0x00000008
L1_IC1_CONTROL_DISABLE_BITS 0:0
L1_IC1_CONTROL_DISABLE_CLR 0xfffffffe
L1_IC1_CONTROL_DISABLE_LSB 0
L1_IC1_CONTROL_DISABLE_MSB 0
L1_IC1_CONTROL_DISABLE_SET 0x00000001
L1_IC1_CONTROL_DISABLE_VLINE_BITS 6:5
L1_IC1_CONTROL_DISABLE_VLINE_CLR 0xffffff9f
L1_IC1_CONTROL_DISABLE_VLINE_LSB 5
L1_IC1_CONTROL_DISABLE_VLINE_MSB 6
L1_IC1_CONTROL_DISABLE_VLINE_SET 0x00000060
L1_IC1_CONTROL_ENABLE_STATS_BITS 2:2
L1_IC1_CONTROL_ENABLE_STATS_CLR 0xfffffffb
L1_IC1_CONTROL_ENABLE_STATS_LSB 2
L1_IC1_CONTROL_ENABLE_STATS_MSB 2
L1_IC1_CONTROL_ENABLE_STATS_SET 0x00000004
L1_IC1_CONTROL_MASK 0x0000007f
L1_IC1_CONTROL_RAS_DISABLE_BITS 4:4
L1_IC1_CONTROL_RAS_DISABLE_CLR 0xffffffef
L1_IC1_CONTROL_RAS_DISABLE_LSB 4
L1_IC1_CONTROL_RAS_DISABLE_MSB 4
L1_IC1_CONTROL_RAS_DISABLE_SET 0x00000010
L1_IC1_CONTROL_RESET 0000000000
L1_IC1_CONTROL_START_FLUSH_BITS 1:1
L1_IC1_CONTROL_START_FLUSH_CLR 0xfffffffd
L1_IC1_CONTROL_START_FLUSH_LSB 1
L1_IC1_CONTROL_START_FLUSH_MSB 1
L1_IC1_CONTROL_START_FLUSH_SET 0x00000002
L1_IC1_CONTROL_WIDTH 7
L1_IC1_FLUSH_E 0x7ee0208c:RW
L1_IC1_FLUSH_E_MASK 0xffffffe0
L1_IC1_FLUSH_E_RESET 0xffffffff
L1_IC1_FLUSH_E_WIDTH 32
L1_IC1_FLUSH_S 0x7ee02088:RW
L1_IC1_FLUSH_S_MASK 0xffffffe0
L1_IC1_FLUSH_S_RESET 0000000000
L1_IC1_FLUSH_S_WIDTH 32
L1_IC1_PRIORITY 0x7ee02084:RW
L1_IC1_PRIORITY_IC1_APRIORITY0_BITS 3:0
L1_IC1_PRIORITY_IC1_APRIORITY0_CLR 0xfffffff0
L1_IC1_PRIORITY_IC1_APRIORITY0_LSB 0
L1_IC1_PRIORITY_IC1_APRIORITY0_MSB 3
L1_IC1_PRIORITY_IC1_APRIORITY0_SET 0x0000000f
L1_IC1_PRIORITY_IC1_APRIORITY1_BITS 7:4
L1_IC1_PRIORITY_IC1_APRIORITY1_CLR 0xffffff0f
L1_IC1_PRIORITY_IC1_APRIORITY1_LSB 4
L1_IC1_PRIORITY_IC1_APRIORITY1_MSB 7
L1_IC1_PRIORITY_IC1_APRIORITY1_SET 0x000000f0
L1_IC1_PRIORITY_IC1_APRIORITY2_BITS 11:8
L1_IC1_PRIORITY_IC1_APRIORITY2_CLR 0xfffff0ff
L1_IC1_PRIORITY_IC1_APRIORITY2_LSB 8
L1_IC1_PRIORITY_IC1_APRIORITY2_MSB 11
L1_IC1_PRIORITY_IC1_APRIORITY2_SET 0x00000f00
L1_IC1_PRIORITY_IC1_APRIORITY3_BITS 15:12
L1_IC1_PRIORITY_IC1_APRIORITY3_CLR 0xffff0fff
L1_IC1_PRIORITY_IC1_APRIORITY3_LSB 12
L1_IC1_PRIORITY_IC1_APRIORITY3_MSB 15
L1_IC1_PRIORITY_IC1_APRIORITY3_SET 0x0000f000
L1_IC1_PRIORITY_MASK 0x0000ffff
L1_IC1_PRIORITY_RESET 0x000034af
L1_IC1_PRIORITY_WIDTH 16
L1_IC1_RAS_POPS 0x7ee020d4:RO
L1_IC1_RAS_POPS_MASK 0000000000
L1_IC1_RAS_POPS_WIDTH 0
L1_IC1_RAS_PUSHES 0x7ee020d0:RO
